120T	90T	82T	115T	119T	24T	39T	66T	87T	47T	31T	103T	113T	88T	10T	9T	101T	65T	5T	75T	18T	92T	71T	85T	73T	99T	45T	124T	40T	17T	2T	58T	29T	38T	97T	11T	93T	111T	56T	96T	32T	77T	78T	19T	12T	81T	20T	79T	27T	68T	13T	6T	86T	25T	48T	102T	108T	112T	36T	41T	117T	14T	60T	105T	106T	30T	49T	28T	83T	114T	122T	110T	1T	51T	52T	34T	54T	7T	107T	16T	15T	80T	23T	59T	95T	123T	94T	55T	121T	35T	118T	72T	63T	100T	104T	64T	50T	74T	22T	43T	98T	109T	69T	89T	70T	3T	67T	57T	37T	62T	26T	91T	21T	33T	42T	44T	53T	76T	8T	116T	84T	4T	46T	61T
TGFB_PCA_17349583	0.209380945119592	0.111474551661263	-0.0658114593525224	0.157342145990819	0.195901246882361	0.230543966106684	0.172314399564795	0.229609461121827	0.0576548859444104	0.237071876154196	0.275472524582259	0.204043597949609	0.268989462946181	0.126000079833706	0.0259282945958803	0.220866416159515	-0.123158030269837	-0.140136154417499	0.14217312640916	0.0024638875618475	-0.154384017354587	-0.244570558446317	-0.186306389260843	-0.377078844773776	0.14730115250496	0.149794109135555	0.101012386736235	-0.0550666510988436	0.144659400310876	0.384419970755818	0.286411012628003	0.322265902329992	0.25204862543762	0.299043008719553	0.301589529828304	0.322679271735981	0.306451105946346	0.298354229929158	0.298586565093149	0.168332837083702	-0.139082043770047	0.238485166725844	0.238182357198638	0.26153630436024	-0.103672679438397	0.0264297346052808	-0.334103653003994	-0.174477099569403	-0.216799576885814	-0.127514344609447	0.348684615199291	0.20466631865638	0.050115234785141	-0.0777533331156862	0.19103912668646	0.0299138932314577	-0.142978102464871	0.230020827066202	0.0862725824937574	0.116859907141681	0.171710712398906	0.248066195418932	0.231679100778719	0.241433467687999	0.279651672845624	0.143095572892446	0.267751520912964	-0.0783214053277089	0.07083547930364	-0.275333371780074	-0.122233387611715	0.0909642922449279	0.0658682366328941	0.186830750648144	0.117126542815611	0.0804699243930683	-0.0534987963293957	0.218839610463404	0.0664559611390926	-0.144355778012653	-0.051471518153899	0.00715329120426833	0.132378885588217	0.277724993021088	0.233618461244299	0.139846000344376	0.22254662572469	0.0531310924561914	0.39209584050468	0.264099169949056	0.11310923580943	0.0408275899931924	-0.0346197054908764	0.257777645647659	0.372830917507569	0.172310880211303	-0.0446061595307117	-0.226875618628442	0.13673094233941	0.120693632369626	0.267858039765931	-0.112566916495811	-0.402445456805328	-0.0183713062160746	-0.231286796033986	-0.11101684784405	-0.190015447444831	0.10315057444089	0.0766386755867821	0.0285907473683413	0.0844725962232289	0.00723069279510166	-0.025092152074146	0.133600432546251	-0.0204580130760955	0.151467867900454	0.0269465586546185	0.0586951089105383	0.154027754324314	0.205096212178986	0.0716074877681865	-0.308116713279737	-0.155462820737009	-0.169687807698615
Rotterdam_ERneg_PCA_15721472	0.276514772746777	0.369453665513341	0.00321338392146038	-0.0745502421425422	0.0592845435132696	-0.0262035403964735	-0.103588789567045	0.0285897606863515	-0.0119694420254411	0.123117797490853	0.060586069486893	0.062901675552747	0.206925345316671	-0.120783853160091	0.174755669170047	-0.0525848015571967	-0.283126305737857	-0.270508064687753	0.0866044414186603	0.0548580479174559	0.421460011664269	0.282520723160668	0.271938541810737	-0.052192467122227	0.130445461816186	-0.136734597386374	0.0498164753566156	0.298170542991114	0.246376860519441	-0.160065868538407	0.327420576160959	0.205335953966942	-0.0623074393115859	-0.0606186990664767	0.189390642253241	0.183191073577768	0.382969951967515	0.0302980128842783	0.266788975319083	0.196243848773534	-0.0577689121484481	0.0635359204891619	0.214304375883151	0.046207481099973	0.176621914793312	0.277057130137271	-0.0447915935084441	-0.16717159424006	0.0362539217418281	0.0496832737040786	0.411941272047086	0.325953108816236	0.367523100501872	0.0471245505707476	0.0243770320627927	-0.0155625390514909	-0.0619974032626754	0.334947371359593	-0.136308019559838	0.187795734986272	0.097050331558526	0.227633140114757	0.428859543889088	0.310849265457213	0.225138932451789	-0.144971029513202	0.293245331707514	-0.0497107819796231	0.076350344658411	0.185627456249991	0.202326210900707	0.104775965820364	0.354969141759977	0.182310228624981	0.432637661290833	0.0925606209713733	0.0281699543500155	-0.0114478068950191	0.00794539561139796	0.125002745243863	0.00028305908549579	0.0246767334001796	-0.318704414641575	0.0838168333080666	0.0786211921391273	0.0788233979754712	0.357525530667664	0.0560427296376808	0.111848337870538	0.0109493347012478	0.216092121744014	0.150167688098827	-0.426625746468152	-0.0131793840584615	0.0667502194387602	0.0214576072008675	0.208413411314993	0.102096684758837	-0.158003364361137	0.056016900567446	0.385243801321693	-0.104980142668035	-0.420123028411912	-0.187372800661707	0.0612272122447712	-0.0790502403160185	-0.223080257428328	0.380163918571734	-0.122798183677571	-0.361933122316291	-0.243845828951123	0.104721750851638	-0.0945953710700511	-0.29117794060529	0.072515495458371	0.226063080619337	0.192381351503416	-0.25799497113183	-0.292900920932597	0.235776511253934	0.14457020318276	-0.227449272991544	-0.181213132388482	-0.193512484823977
HER2_Immune_PCA_18006808	0.0782697572982617	0.0749186558346109	0.0700302531765497	0.0645898495332919	0.0855889879044562	0.0990389795519615	0.0764073553296827	0.0892479270975943	0.10620921026996	0.0505834379326219	0.0323870474335019	0.0406590474796948	0.0367159349410204	-0.0213267389847007	-0.004662589543185	0.00459581308721142	0.00723527032898176	-0.0614065479336644	0.0306796788218828	-0.0498010966088806	-0.00792272188128347	0.058206104666502	0.0143480177878378	-0.00825831339820806	0.0224413616166734	0.0517356607687017	-0.0078471136428879	0.0237116035523925	0.0443200774984754	0.122807787147627	0.0772080472454055	0.111733266977187	0.157478979922409	0.124150645189592	0.135370553423276	0.146081713637847	0.148448015514054	0.19556590087622	0.1784888531343	0.178546157306402	0.17221550072376	0.127797772549323	0.150160786881736	0.234438259184761	0.120175961471361	0.146557442018715	0.190276209173556	0.217813863710337	0.156433823947295	0.170362664114937	0.228280611299025	0.158779943334056	0.151876872595988	0.105475545354574	0.133152863602173	0.0643372010354725	0.0887520646385118	0.117295606187352	0.14488696377044	0.117212508666734	0.0818258191912894	0.101044405104175	0.141893386245381	0.129798798495953	0.0607960474807198	0.118081845025455	0.13062648183009	0.164421786766056	0.218727975728545	0.131670511677267	0.147536328208258	0.237349405384324	0.205476512335583	0.148736046504791	0.136140159637235	0.127772392604478	0.1455027880776	0.164289935658635	0.144644626231641	0.0928705250828557	0.0105937201579193	0.0551970689247991	0.0246286800812858	0.0371187781713731	0.0439774138813045	0.0930441514589641	0.142421098954741	0.12783022002037	0.190554288223792	0.143220091060334	0.116236193965905	0.127985081154784	0.0493494071784506	0.0630853058599913	0.0895545356635234	-0.0750998452693382	-0.0268289284458861	-0.0327704069029157	-0.000255191304935387	0.0435864857084817	0.106049576065922	-0.0740531540304625	-0.106900772256836	-0.0813775545446293	-0.0893356856482937	-0.0968085770539476	-0.0991619832473192	-0.030285959769777	-0.0521072470766148	-0.0729247853153006	-0.0641372737769383	-0.00708005051150639	-0.0044000545937905	0.049666534803048	-0.0245970799826951	-0.000167860313469909	-0.0179915187855726	-0.0352164252163961	-0.0249935375417724	0.030364969268572	-0.0152871865889886	-0.0357543657887776	-0.0474585927265324	-0.000546620067674288
IFN_21978456	-0.0477083890928297	-0.01179539267204	-0.0500924392366342	-0.243656692898695	-0.128790212675999	-0.156401131038972	0.0705376058448818	-0.205982881563345	-0.249491987343193	-0.156709784045418	-0.405018591553277	0.0667239521665881	-0.14427724010846	0.495760552418599	0.41073457464386	0.383867341154499	-0.279204514471928	-0.281862694137281	-0.129514864958547	0.011164603998443	0.140673463203833	0.049710584571676	0.301553564899845	-0.00661920084553459	0.195001255385642	0.237451430315444	0.411215435776852	0.195183724454761	0.247900961750627	0.406409211286642	0.273777411502122	0.17100830164533	-0.189412869067377	-0.0729692355675658	-0.117973698207441	0.162192352895229	-0.231333840992221	-0.199180896698221	-0.323458368192243	-0.137465119320465	-0.21155663102339	-0.346137505422211	-0.353782918937848	-0.29762957707753	0.0346396176364652	-0.108218093959251	0.436954384860646	0.410437357861315	0.464874996819821	0.428997274657287	0.494233805195974	0.479597721982248	0.478454539543767	0.425364209613566	0.363710286514135	0.375634767041397	0.206306618333363	0.239021823297101	0.16434896197774	0.35571294085372	0.209056609152515	-0.0956940731867523	-0.214483665218055	0.0757346807854426	0.217546019395712	0.108679668327077	0.239343432377045	-0.237895675946516	-0.0768972481235682	-0.0366512723508571	-0.00713256284558862	0.0751150253078485	0.286030911742843	0.325490041363492	0.293633705016501	-0.116702579941759	-0.104030125104704	-0.129064773557435	-0.254452718642469	-0.0912199929105795	-0.248721289882386	-0.258142343693159	-0.144907823234718	0.173852423084932	0.0980536322584751	-0.253626334246008	-0.31205535126784	0.225197243658416	-0.0341053297113266	-0.0399469076045708	0.349405162644566	0.123599352702058	-0.155767258024837	-0.282001264578588	-0.328276564386736	0.320106746504135	0.379864854793188	0.331717830257867	0.490821328281024	0.393453230969872	0.312945379222419	-0.353521539379225	-0.374649445074072	-0.294991132748264	-0.0831685606943067	-0.326546832516684	-0.244980855709397	-0.457906469815626	-0.384482558526617	-0.403843285885848	-0.283664825977148	-0.334087239453742	-0.324384716090162	-0.22304149773471	-0.226680202461783	-0.259257178208766	-0.284421552860125	-0.434300546094663	-0.421221905351974	-0.206935427662119	-0.1143093187231	-0.186690262394814	-0.201360933195885	-0.314210109075917
MHC1_21978456	0.162637550426278	0.0363413939639536	0.0418287345428276	0.145602301375095	0.224623705669608	0.056741385673792	0.0688922723590246	-0.0851170257606706	-0.0468777130814133	-0.0849144446364339	-0.42169942052203	-0.339258427805696	-0.138035114274594	0.0503429582833909	0.190183303673073	-0.106213931246265	0.143852152433204	-0.186075094743531	0.226565815812265	0.137998882218946	0.359346981377689	0.292749229173369	0.420906752717019	0.441587014254098	0.215304314523697	-0.215553657902926	-0.091448072396771	0.0898518480191751	0.183226832570871	0.0703124312587216	0.294602037188293	0.219663583447914	-0.183542811602701	-0.00232488395245504	-0.168078617478296	0.0337014489631736	-0.0579911969248257	0.10518750616163	0.115672130839435	-0.183434261609121	-0.263481654174885	-0.380050089913212	0.00986739504570277	0.0157847523417154	0.208131949195486	0.198718113567434	0.322924293430332	0.330591729808365	0.462981588667695	0.447359950704513	0.335573249787877	0.248877999234817	0.285284930386136	0.34583065737123	0.260771923154542	0.195892311974898	0.29120966670054	0.338172640798039	0.0143108631746362	-0.0151246524125944	0.269108771602305	0.397879561943633	0.301280126901994	0.204139417218436	0.0729812163179063	-0.0689514105661289	-0.00506207472595866	0.342673182437367	0.321060941120267	0.385274039860486	0.132344221070085	0.294184040802435	0.432053094634067	-0.237951653743636	-0.24440288318377	0.280160078255094	-0.201385513203429	-0.0996580698608364	0.172718568040039	0.169561756620794	-0.238433178924581	0.195619304468003	-0.165989684107256	0.00958058418824953	0.0240237174486571	0.0103452873847388	-0.0354642069281771	-0.147854441743093	0.17935057238197	0.0559770679983215	0.358793298649882	0.25108885773402	0.0143162826880311	-0.215376453096094	-0.219596412968564	-0.361779813544894	-0.213362627209004	-0.00468923455656227	0.397659356854427	0.00978071679770055	0.399862277595237	-0.388956286934937	-0.352735775797004	-0.351706180217631	-0.224381644269189	-0.207005656751536	-0.129704664025882	-0.124911483386277	-0.274005694749381	-0.307442106098146	-0.286337579183314	-0.324109151607379	-0.119727011264616	-0.243325526911341	-0.208390563036745	-0.0164216584416366	-0.228092436504589	-0.445240251101935	-0.303650412631678	0.254572097253566	0.179085118436105	0.142985343163765	-0.0275742684125946	-0.038092986748064
MHC2_21978456	0.22699388213955	0.146187369641373	0.0889009107172043	-0.0724988353423154	0.0464345873181782	-0.0498341369683048	0.0778788020966523	0.0163366524398337	0.356763874905156	-0.192495172490352	-0.14673218277532	-0.126098271413408	-0.283243824682106	-0.422490549220825	-0.436324512182585	-0.429654997478011	-0.162728365049142	-0.21950755622891	-0.282755748098588	-0.299558390205888	0.113921358392957	0.0895686773015836	0.1437325686884	-0.0600789796543335	-0.282280240533563	-0.231562046238978	-0.166560121562635	-0.12236949399744	-0.234173252076115	-0.326769888350259	-0.0791701111517151	-0.00520158235558766	0.0986976936424448	0.09009154369604	0.0501164765004117	0.266209461853815	0.076711767657339	0.137396043647183	0.271263369200313	0.188873448004204	0.267323878566354	0.133452098336132	0.207347565880156	0.443018009259781	0.234215690921788	0.270320925377881	0.446460756723516	0.485257769549018	0.422646676412248	0.407463764319696	0.167282507990443	0.122973633741861	0.292417014525362	-0.17919134607157	-0.0385027615587201	0.199177984495193	0.100431612880229	0.12836227297762	0.361955204432161	0.096421061753439	0.211444705789161	0.226587812212635	0.308158321368604	0.321541785248683	0.0682687920469937	0.256447452268159	0.206944291773694	0.2526287018268	0.328357083579176	0.35141816213861	0.271336201722109	0.453494349565845	0.299029979006229	0.120981527301448	0.290590912951945	0.375424770019307	0.230693936783605	0.114984800500366	0.258387172806028	0.298191064635721	-0.122609941518864	-0.0750106321504179	-0.31637266788374	-0.372574572171433	-0.307664888800772	0.0179667342795188	-0.0291289073744365	0.178296470916774	0.238766360927651	0.00658566253944315	0.365253429105688	0.0255097808629782	0.240857869387255	0.17935719981263	0.0944718804775703	-0.190679626412974	-0.1637813632474	-0.187529141346507	-0.380176366630568	-0.34622827439913	0.070786050114802	-0.119171311525366	-0.317596947541773	-0.423096635279221	-0.425460159044474	-0.353305797208101	-0.324368681494766	-0.175298128663059	-0.057399768541648	-0.198657473137426	-0.41024350969511	-0.226556146825557	-0.228931147360356	-0.305937606788535	-0.331417085125094	-0.193856809008455	-0.163601642813184	-0.368229286947596	-0.383913155343634	-0.201244972291606	-0.244969163419101	-0.288077052239698	-0.332443171200553	-0.114575207618611
Bcell_21978456	-0.199828144114207	0.263334367598317	0.179489852991207	-0.119420516875499	0.290548582563381	-0.0175586378531229	-0.221847261037643	-0.116718741498037	-0.249590974695749	0.115237989881351	-0.365236905556849	0.0937920797884721	0.0896861109781338	-0.2453849479816	-0.384522728265753	-0.153711411280884	-0.188674697574453	0.000573278162180309	-0.251380115470736	-0.368474681294746	-0.212275595711549	-0.231899094786842	-0.202207631441267	0.122349796936771	-0.330649815460306	-0.281806472214352	-0.318063472591019	-0.270840732413013	-0.273476821862549	0.197152295201498	-0.254432251274487	0.0812031982220037	0.196551831987957	0.386477461111151	0.408703782493113	0.184819175985479	0.150231772578344	0.461583884211271	0.301346628448908	0.328284384814789	0.351314991489762	0.384491031668136	0.426182623438182	-0.220958735155467	-0.0349512760800034	0.236505231399934	-0.311142186099379	-0.327296461090042	0.0662812059947107	0.129049622999453	-0.441081104153399	-0.417762143090377	-0.0126059186105048	-0.00950971391737775	-0.238933739930227	-0.162905912950184	-0.059815345542031	0.299486455534308	0.0724307963114915	0.0916033061513115	-0.0369686624105794	-0.406687368659736	-0.0801910508131687	-0.277248373959041	-0.280314779667493	-0.158694025662389	-0.400391904503919	0.122343326459642	0.296815010969841	-0.119824692064857	0.204667455967451	-0.181297752520266	0.289076713545301	0.0814578503458343	0.0403482879002445	-0.088281693291115	0.106579704310014	0.258756554777304	-0.115668383177821	0.102260113002474	0.0343205279060263	0.225941983863912	0.375595039924595	0.0708953203160229	0.221655451109313	0.348327384382877	0.419338451461256	0.173113028858671	0.424594495538752	0.210162474243295	-0.088731737185383	-0.10544521774434	-0.0138765638267439	0.130952727810248	0.225534923963768	-0.444209475714527	-0.16286531306231	-0.255270900537996	-0.165961890366254	-0.306274168770777	-0.273756413259401	-0.248515524117238	-0.27826517309182	-0.360319617303647	-0.402516403239685	-0.443857014166383	-0.401795542938589	-0.282056187685611	-0.187081995425872	-0.24513913644175	-0.246449482252506	-0.225172348350149	-0.164253316625383	-0.233941268365165	-0.119305772914015	-0.181189755147127	-0.410428280717761	-0.120417210143187	-0.349773370561111	0.105648346548816	0.0122337618176078	-0.282637010975527	-0.281192619655719	0.11364052359021
Tcell_21978456	-0.125746703679836	0.0659283511203927	-0.0129512421043727	0.166807671552333	0.134724290849695	-0.0414533455600741	0.114130108653394	0.0511803877300165	0.136714605945675	-0.194676249810435	-0.228702033679972	-0.0165926505712235	-0.0262337458499798	-0.231719244687173	-0.243625769586527	-0.163420710482201	0.00557095223001033	-0.17026722950062	-0.131233260683042	-0.225034450178957	-0.132194454669084	0.277722329581423	0.0321984146803173	-0.165952898924687	-0.243575264865136	-0.0368215493564895	-0.257830936186437	0.0792718161458759	-0.241269077133299	0.0597405260049239	-0.155739008283077	-0.162016901855148	0.256591513626403	0.0439787538951795	0.00460190164497482	-0.125088702370438	0.123514034050564	0.23420643032417	0.1066394370726	0.200486044333486	0.353292739058564	0.0539138123413701	0.105680482097108	0.343192786061637	0.287679649919451	0.327693003632911	0.424185672971044	0.427663205578386	0.37213423910282	0.404277728530602	0.289303087313538	0.186050988517495	0.311320956973537	0.257293967075465	0.0761401134045494	0.0852820213257749	0.202230046345109	0.149152981500974	0.226220427868707	0.0701199612221499	-0.0678262466533513	0.18879642257654	0.140391183017849	0.138746159495805	0.0639619543278505	-0.0757820825783166	0.105910383388041	0.35764467604365	0.337840811999056	0.354904554879582	0.362077943069081	0.414578542230052	0.409606880180203	0.163343991863294	0.161218346022142	0.0421719284016493	0.222851012473023	0.355498491428345	0.380814910336341	0.224762672404778	-0.00574201237035395	0.199216216919732	-0.417061765847074	-0.282089812105915	-0.275797969485801	0.111863295347652	0.126750340089372	0.331756423816423	0.293654069599747	0.0758209514291393	0.162061211191793	0.0693174474923966	0.212861543671298	-0.088936939653001	-0.0026616664497068	-0.280842002584494	-0.147364592297384	-0.22231296456194	-0.368782132216189	-0.114725907397552	-0.15744387432202	-0.105628121694639	-0.0991669753908445	-0.23716295859275	-0.313279283541718	-0.268264335751182	-0.169617464445283	-0.388516118308071	-0.307152049012426	-0.350322234046699	-0.140020111259996	-0.0101079032727903	-0.0951680113459178	-0.0988241749498848	-0.253862780626117	-0.306220107642557	-0.254682493986117	-0.223347840948144	-0.20984936988491	0.00749458578953232	-0.0559356618398539	0.0137327073672306	-0.0798625731561779	-0.00595418896119252
CD103pos_mean_25446897	-0.200139578163772	-0.148185483870968	0.202776054590571	0.158886476426799	0.119959677419355	-0.160592431761787	-0.33366935483871	-0.272410049627792	-0.0559088089330025	0.3138182382134	-0.380970843672457	-0.477279776674938	-0.46518300248139	-0.387174317617866	-0.454637096774194	-0.432149503722084	-0.431839330024814	-0.299705334987593	-0.326690446650124	0.176721464019851	-0.340958436724566	-0.314283498759305	0.0890973945409429	-0.417106079404467	-0.316764888337469	-0.474798387096774	-0.155164392059553	-0.192075062034739	-0.38345223325062	-0.287298387096774	-0.169122208436725	-0.394928660049628	-0.339872828784119	-0.344370347394541	-0.348402605459057	-0.241702853598015	0.0804125310173697	-0.0264423076923077	-0.247441066997519	-0.11685794044665	0.20215570719603	0.0945254342431762	0.368563895781638	0.286522952853598	0.384227667493797	0.406405086848635	-0.350418734491315	-0.211150744416873	-0.480226426799007	-0.141051488833747	-0.274581265508685	-0.282955955334988	-0.0103132754342432	-0.460375310173697	-0.27442617866005	-0.457583746898263	-0.220455955334988	-0.290089950372208	-0.246355459057072	-0.439903846153846	-0.311336848635236	-0.437732630272953	-0.418191687344913	-0.181994416873449	0.0814981389578164	-0.412298387096774	-0.0414857320099256	-0.337546526054591	-0.224022952853598	0.307149503722084	0.428582506203474	0.252558933002481	0.0974720843672456	0.217509305210918	-0.194556451612903	0.0515663771712159	0.163383995037221	-0.401752481389578	-0.144618486352357	-0.331963399503722	0.137174317617866	0.387329404466501	0.331963399503722	-0.45572270471464	-0.369184243176179	0.470766129032258	0.263570099255583	-0.351349255583127	0.0262872208436725	-0.252248759305211	0.387794665012407	-0.417571339950372	-0.315058933002481	-0.109568858560794	-0.433235111662531	-0.457428660049628	-0.376008064516129	-0.356932382133995	-0.382211538461538	-0.263259925558313	-0.410592431761787	0.403768610421836	0.219990694789082	0.0909584367245658	-0.127714019851117	-0.327310794044665	-0.389190446650124	-0.0448976426799008	-0.374147022332506	-0.4225341191067	-0.444866625310174	-0.313352977667494	-0.376783498759305	-0.0901830024813896	-0.118874069478908	-0.358948511166253	0.4225341191067	-0.215027915632754	-0.246665632754342	0.334134615384615	-0.405629652605459	-0.178892679900744	-0.262174317617866	-0.356156947890819
CD103neg_mean_25446897	0.0547390786200937	0.138535109096846	0.00569059069205725	-0.0430464002310387	-0.0654114127179881	0.137645431612464	0.304999068517553	-0.0364104593138785	0.0368224787672972	0.0462597830344546	0.0990339730520571	-0.0324733308823197	-0.104048436004266	-0.297580439365475	-0.423685674923923	-0.108211328105606	-0.249651561172171	-0.269318523314858	-0.0435568246004078	-0.376148197932962	-0.15725287779132	-0.256036758248856	-0.0716884414461307	-0.319987555888766	-0.198141304584715	-0.189138478876802	-0.0351832312702202	-0.0543372379708698	0.035282480843212	0.146496804912091	0.133803386064541	0.205922345009096	0.30704948399686	0.432502804600312	0.374144030939619	0.185968578881327	0.256890917930644	0.390701063720644	0.420705358492994	0.287136333520443	0.24133326965478	0.393429487846453	0.395078160797252	0.402891676032212	0.0722973853402837	0.0890184081102546	-0.0343138266952787	-0.121119622048214	0.0401216165938042	0.0887171169885237	0.28665251125256	-0.105497339371458	-0.156932754364256	-0.142539383261188	0.0144205534414753	-0.122355657616839	-0.0598345216029647	0.270735751251506	0.113514449673029	0.152925282322157	0.029222870380031	-0.251311588361692	0.201546175853138	0.175789127934394	0.0105374787672689	0.170363382290642	0.280489941710938	0.114025893351087	0.218516452454293	-0.10750942429483	0.0303980404418801	0.273002388156604	0.254367249245071	0.197469419586825	0.197292241405832	0.0413087244994661	0.114954188129845	0.364088202118186	0.0342737399483934	0.0536048575804556	-0.0539155883828067	0.0313555906278063	0.142217201234533	0.227318547085847	0.0676114308142285	0.319864596708312	0.410141592947443	0.144320791666303	0.40095675265121	0.152578148550028	-0.144997171961514	0.0659226413472244	-0.0614456925388656	0.159241433079668	0.119567729473039	-0.175145574459065	-0.215209216279261	-0.283823078065123	-0.0662446813766956	-0.0534990622016507	0.0817063866002518	-0.12631809469583	-0.343128821775687	-0.332289571816065	-0.39205782775549	-0.375669498169517	-0.35979553048523	0.0202983575409976	0.0508757317823163	-0.247013984216834	-0.224762229077119	-0.0646026383840765	0.0169131590451934	0.0522112691068269	-0.075183228293673	-0.00427693713340356	-0.119621833519551	-0.061997336430696	0.044077469977671	-0.0317620186989643	0.0759755115814196	-0.352848999669044	-0.0106132101240282	-0.0403919624756835
aDC	-0.0914236972704715	0.258917493796526	-0.0863058312655087	-0.390896401985112	-0.309785980148883	-0.472937344913151	0.345766129032258	-0.368253722084367	-0.392757444168735	-0.408576302729529	-0.436957196029777	0.206653225806452	-0.461150744416873	0.475418734491315	0.119184243176179	0.483948511166253	-0.204016749379653	-0.324364143920596	-0.345921215880893	0.281715260545906	0.452931141439206	0.220455955334988	0.459910049627792	-0.00224875930521089	0.350883995037221	0.0726581885856079	0.246355459057072	0.207273573200993	0.255970843672457	0.489531637717122	0.31707506203474	0.172223945409429	-0.176721464019851	-0.186336848635236	-0.180753722084367	0.180598635235732	-0.221231389578164	-0.271789702233251	-0.469370347394541	-0.420983250620347	-0.490617245657568	-0.463321960297767	-0.40919665012407	-0.305443548387097	-0.0925093052109181	-0.480846774193548	0.474178039702233	0.170983250620347	0.453086228287841	0.483948511166253	0.494339330024814	0.478985732009926	0.461460918114144	0.352589950372208	0.33366935483871	0.41276364764268	-0.178117245657568	0.346851736972705	0.31412841191067	0.153768610421836	0.248836848635236	-0.129575062034739	-0.0124844913151365	-0.331963399503722	-0.0196184863523573	-0.0073666253101737	-0.0166718362282877	-0.0880117866004962	-0.309941066997519	-0.384227667493797	-0.0436569478908189	-0.349488213399504	-0.245735111662531	0.35352047146402	0.290865384615385	-0.396789702233251	-0.375077543424318	-0.390896401985112	-0.46875	-0.144463399503722	-0.449053970223325	-0.466578784119107	-0.44920905707196	0.256436104218362	0.0444323821339951	-0.436336848635236	-0.329326923076923	0.112825682382134	-0.280319478908189	-0.149116004962779	0.367788461538462	0.177186724565757	0.0348169975186104	-0.306218982630273	-0.420207816377171	0.406715260545906	0.378954714640199	0.479140818858561	0.478210297766749	0.420052729528536	0.312887717121588	-0.334134615384615	-0.352434863523573	-0.319711538461538	0.0928194789081886	-0.180908808933002	0.186181761786601	-0.41276364764268	-0.410902605459057	-0.237515508684864	-0.458824441687345	-0.261553970223325	-0.445176799007444	-0.47200682382134	-0.418812034739454	-0.0895626550868487	-0.30110111662531	-0.30079094292804	-0.424084987593052	-0.208359181141439	-0.0504807692307691	-0.427341811414392	-0.23177729528536	-0.298464640198511
B cells	-0.189232393925651	0.0714298690031468	0.110605133725455	-0.0342002400126185	-0.0362954620465777	-0.0283396991311916	0.0738511007941575	-0.140411916864608	-0.0621515230935327	0.138219910128128	-0.220180177767019	-0.133650190537787	0.152093670201312	-0.00130280700866631	-0.100658676883872	0.0502391818291765	-0.0462678971694812	-0.0473829574076155	-0.0211121904513836	-0.210964278958486	-0.316877231722779	0.0579033544744127	-0.0326908178350305	0.00661956434645751	-0.0685871166859371	-0.0981065090209082	-0.166072918611742	-0.0828814394703302	-0.0336246138358273	0.00278726171156368	0.0569936324605271	-0.0581191665101703	-0.148074459831796	0.246126976930291	0.243111098452894	0.143447415881106	0.108797802611546	0.221965724046202	0.18308668573834	0.179646386094449	0.236446360626291	0.247748119368263	0.256270391890968	-0.206650624410371	0.0325907269179061	0.184658956498044	-0.0947077874771117	-0.274606863116916	-0.0299974834871374	0.00324476906191651	-0.153699180425758	-0.0812340730974436	0.127492820735853	-0.102764903975888	-0.0359695943900077	-0.0689753510246115	-0.0342269099162941	0.184938410445011	0.118687594399664	0.127028961866008	0.0106149636681072	-0.196352936636748	-0.0750065427020114	-0.143740874899994	-0.20652877509034	-0.131040388213635	0.107847042078972	-0.00205856893903477	0.170785153753291	0.101616708394371	0.0519234871717813	0.0113957804359734	0.0638847778979479	-0.0656588235567435	-0.0348983153423136	-0.03016038509168	0.0129221479740711	0.0241257098476742	-0.166229445103968	-0.172457540235613	0.181528942596351	0.192275651610672	0.280543024244485	0.0280501759468334	0.167726469183921	0.183874849619172	0.213820923691032	0.159938307861174	0.170450033093126	0.0965434987148655	-0.0310710251487624	-0.0076188931652511	-0.110592457496763	0.0543145349556103	0.185575141886629	-0.251584933419921	-0.0369984281780215	0.0519928878138286	0.0629086977253447	-0.0184783062709253	-0.0759390582992936	-0.0969284764369298	-0.105338009456153	-0.149124460316902	-0.111442442997907	-0.0461711854742717	-0.170297968630917	-0.014504710972174	-0.0782266204473663	-0.192701026751381	-0.116169650535034	-0.12611057790079	-0.114144389341457	-0.105609874840761	0.013940438350682	0.0089340872434734	-0.0259201398703721	-0.111377457696763	-0.113927929699103	0.0998453726837541	-0.0394976284409633	-0.0270814897233875	-0.0780896518697821	0.051958267679493
