77T	78T	111T	19T	38T	81T	11T	93T	56T	96T	25T	27T	68T	79T	20T	108T	114T	66T	86T	101T	102T	103T	14T	39T	113T	115T	73T	99T	6T	10T	5T	9T	71T	85T	65T	88T	24T	97T	12T	32T	29T	110T	13T	54T	7T	1T	107T	122T	48T	49T	41T	52T	34T	47T	28T	83T	90T	2T	51T	58T	82T	106T	45T	30T	16T	92T	124T	40T	117T	75T	31T	17T	36T	112T	119T	87T	105T	120T	18T	60T	63T	37T	42T	21T	89T	61T	109T	69T	62T	76T	64T	53T	91T	3T	26T	46T	4T	8T	67T	50T	70T	74T	15T	80T	123T	23T	121T	94T	116T	44T	43T	72T	35T	98T	57T	22T	84T	100T	118T	59T	104T	95T	33T	55T
Macrophages	0.040006120256294	0.10687338649973	0.152677984171735	0.200409920282834	0.0973071798239424	0.115013049813582	0.111690991434241	0.0917212200387453	0.0983962916255228	0.112640151074812	0.124814732776727	0.0879767671649494	0.142026078102875	0.154648202466651	0.0877782881248919	0.0879617868156563	0.0677904932840067	0.113102141190523	0.101964254247098	0.0884928897392566	0.0932607131909167	0.116525205094422	0.0789315268598966	0.056108425722562	0.0610575426940568	0.0366223913266615	0.0273712300835388	0.0939877490641188	0.116908667115035	0.0274441833098486	0.0370152563957561	0.0307804102691561	0.0848442881180093	0.0782819469184439	0.0713337348638944	0.0419003650131844	0.128964534351083	0.129367304440833	0.127909219589167	0.134439505612614	0.177819938891393	0.194965100873313	0.164746932123362	0.0713873061988413	0.070669745467828	0.0978044817825375	0.157575840497343	0.0999331625620739	0.141944401111376	0.0610546244277423	0.0596121883735354	0.109155141326162	0.107741710983474	0.0563188166507871	0.130336141756456	0.165196161999798	0.058169418580754	0.0652745183659364	0.151783260207539	0.103034981908707	0.0579202492765611	0.0692479469142253	0.0315231086883925	0.123079211054154	0.135894101014407	0.0533683887345834	0.112984395600842	0.0343301273901958	0.0437561535132602	0.0452979190088662	0.140993090837465	0.118668202924768	0.0886333020372527	0.0584587869876796	0.0708349663152712	0.131584130756373	0.0990876978542165	0.108117975289714	0.144792481327948	0.0985906178484221	0.00405491182310419	0.00447784606066709	-0.00971063931525137	0.0102696909004467	-0.0229890555450061	0.0312081794222189	0.00230051652668389	0.0619403760538427	0.00145605908784715	-0.0327387079086429	0.0289436115007549	0.034231140033178	0.0252876876983376	-0.00710474260682282	-0.00696560213311841	-0.0235112292659148	-4.61599020059362e-05	-0.0474396205495205	0.0114881867497821	0.0205313526002449	0.0260672608208675	0.00294474948640613	0.0543198531273212	-0.0062606380585217	0.100395523569662	0.0837758928209084	0.11852141771135	0.095746912116637	0.0545387105514599	0.0448213528146586	0.0853990164035755	0.0744233167760575	0.10754779685408	0.0943387992253685	0.073259517537031	0.0359616838325082	0.12111967231218	0.0754557722871795	0.0577915324205651	0.039615299573007	0.0892507988992005	0.0338948894473331	0.0716754913309506	0.0791173834123099
Preadipocytes	0.0397948987254841	0.0732914724507282	0.155241695623049	0.0803647022973394	0.0892469644115953	0.0553792063590613	0.116055160991921	0.0600704498414841	0.0231099534997852	-0.00726705673101051	0.0525375237572358	0.059260745192098	0.0964878613082186	0.0874860077628737	0.00840927330131636	0.0852489233666085	0.0192293465462532	0.0834460014331076	0.0592170279806179	0.0839000234528126	0.0536097273531186	0.036785328159489	0.0833122424308118	0.0880486506793624	0.0558437919434219	0.0825564202648263	0.0809905505702877	0.0344955874716352	0.0646666303576381	0.0801975468153096	0.0584558561611784	0.0715840846218804	0.105070699587018	0.0942551535751634	0.104839812115284	0.0692076855286856	0.0706113912723407	0.0282158969268899	0.0394588095878198	0.0102463519534018	0.0552975515783374	0.0582292777349204	0.0835410992696916	0.013901143827509	0.0319874680223011	0.0294937221676314	0.00109099974212824	0.0125335348580412	0.0704255869094206	0.030485864764447	0.0312960043003734	0.0155167717868419	2.67085920855658e-05	0.00319476176145876	0.100862906554203	0.0849166583439835	0.103188458482905	0.0765581985679008	0.068967351537785	0.136684275723918	0.0251930734878563	-0.0135145944446667	0.0380647567119198	0.0500218204217132	0.0323006802196965	0.0488520311585703	0.00897555816778686	-0.000104765855851291	0.118135246361545	0.049282145945445	0.0636645949857423	0.059487806840294	0.073070861426584	0.125716720737237	0.0764901838118529	0.106671718879113	0.0926718336169631	0.130133415142437	0.11159773023977	0.197108084757348	0.0606155532661396	0.0463885298121683	0.0234292164845488	0.0375196000920084	0.0253620454024733	0.0798472008243721	0.0445236699319194	0.0363181429775134	0.101425261142641	0.0496741035151728	0.0623243153027753	-0.00349558554825402	0.0219040086247826	0.0516280534846083	0.0651858576772366	0.0247988336923337	0.0847927959969463	0.0809150761776603	0.113563657126186	0.0747547005370475	0.0537023370265592	0.0636347353591927	0.0241655425283784	0.0147099575985816	0.0465802984139569	0.0401219854500167	0.0664234904624318	0.0629714694701645	0.0804392534649786	0.0125871170117755	-0.00114463323308578	0.063647428186502	0.136716486261381	0.0513012782144634	0.0356872756244439	0.0353238368496871	0.0394342047067636	0.0384288527627529	0.0440312742649295	0.0409056796520311	0.0696235367534662	0.0567289428127736	0.0347379036695791	-0.0105263043918768
Hepatocytes	0.352456670591564	0.332440071361662	0.313090800655575	0.23591611416917	0.20812679825137	0.00146914361623394	0.0509533611818372	0.143097070350694	0.310604566244874	0.285200918453186	-0.18473562175033	-0.163814057495639	-0.23475626488556	-0.206937061020199	-0.291435745144064	-0.226201254910393	-0.246262042079845	-0.121457702853643	-0.145519917404852	-0.151221290621538	-0.259090990434811	-0.171321602802882	-0.197893379199782	0.0418937269032491	0.0686281751356015	-0.107072156192969	-0.161884846789566	-0.268519226819114	-0.263059764782538	-0.319155634090874	-0.193170116142858	-0.242488068102354	-0.144462097983185	-0.197830903510731	-0.249026149499408	-0.128894232578242	-0.0411829521648517	0.198636077184549	0.0875603801815822	0.219637298599147	-0.00649698967072479	-0.163834954195739	0.0831248692003432	-0.118965711839392	0.144479454442837	0.164901753761284	-0.152459018312674	-0.0584063057850121	-0.156351577356323	-0.142780430515897	-0.0274894988212995	0.0303631286733455	0.0715496173588355	-0.0619637249193614	-0.174899704055669	-0.055470502405811	-0.0717631082884381	-0.0713159527268561	-0.0342248916263176	-0.0933064323110849	-0.088811204371732	-0.163489874041328	-0.123227240591824	-0.0456424571346008	-0.107160166609878	-0.203674003270114	-0.138605254754237	-0.148083846070433	-0.141486868624824	-0.24195253401822	-0.0335849636985268	-0.0349549699902798	-0.0156450656310835	-0.0520935346647549	-0.189814533891732	-0.152106969283828	-0.209223017616831	-0.195461657803229	-0.21589909775566	-0.0885736053715681	0.00889505085071124	-0.0992902810796813	-0.171303103970599	-0.192464602193765	-0.199896034859406	-0.207811344161351	-0.246423734758673	-0.288527595598847	-0.0508444197297597	-0.146693985833353	-0.158837002168293	-0.188131019218055	-0.132884913891594	-0.255557340101347	-0.183237448482873	-0.195903436957617	-0.285778776881263	-0.109881014586278	-0.285373964939442	-0.201739571142951	-0.213282369569715	-0.207345385972034	0.22437577812831	0.264156746611138	0.283869914340898	0.300707271740622	0.300934167664003	0.344550033396762	-0.0724487941259903	-0.0913257019919284	-0.0641954383458613	-0.138787422124189	-0.0813176867010151	-0.0573035007361363	-0.0887893044006395	-0.0999034352337999	0.109629935541266	-0.134731460478119	-0.0969660213839609	0.118543177941454	0.0532784915443096	0.192107732143288	0.0471595488594692	-0.00278146151415979
NK cells	-0.0378183289898873	-0.0257575860695884	0.0557798072096972	0.00176156063989603	0.0441595466187612	0.0264060759015016	0.0513207799424828	0.0268787042745719	0.0185141950966692	0.0474697199126017	0.186803888673654	0.142374966787734	0.134622107972434	0.127934825378077	0.181373059670316	0.176241927360506	0.168190250425738	0.117461320572722	0.0721080653000163	0.140477491274139	0.107837180587223	0.125544220449919	0.132187034360234	0.157762291614354	0.11416847825143	0.11632271305412	0.158232972449058	0.191592407428586	0.145553591913398	0.138899879119008	0.161043799516615	0.155662068274114	0.131414051416639	0.115028562964378	0.151970922615612	0.105354537730208	0.0976750016623049	0.0594889103957357	0.0275423635708879	0.0538058129763033	0.144571038237874	0.120101198993707	0.0795527826309081	0.126213337598728	0.127134520587497	0.120327453187089	0.117841515857931	0.0791467728712682	0.112467379434341	0.16033155869383	0.117366405328545	0.128212238727886	0.068707405330918	0.101768921422692	0.158237315691587	0.014888070246216	0.083576063564566	0.102259138615074	0.0627402917765385	0.0280665178459375	0.023699516153212	0.116914684083353	0.154860934493906	0.065253013318133	0.139387639125492	0.107673470471291	0.131156481646871	0.12994558106954	0.0637905999888674	0.0782652548411497	0.0631825698000043	0.0615982089330849	0.0886103824918664	0.12463020038339	0.101851549474927	0.0754033886118257	0.169391237734934	0.0883438681848252	0.0975862069854875	0.0760528725515615	0.163525702766033	0.194111610326215	0.197716039610777	0.170913435419697	0.229386713386955	0.229042731892204	0.235117713819195	0.226609591234771	0.178114296942567	0.135806554532552	0.126746643589527	0.149645445376384	0.120654170087728	0.188443594555422	0.187856322537018	0.207382163846129	0.144675833621089	0.198254495744774	0.167183440922911	0.164680497199516	0.196909490173721	0.191472104722616	-0.00434830319138786	-0.00248624129977874	0.0234930090022424	0.0594601114528471	-0.0197037539230911	0.00422499759695933	0.145062674881213	0.147510692559167	0.135836089898743	0.129527047999966	0.0979140499980863	0.115074392608227	0.0722979623298037	0.0939486946031505	0.0654788291674126	0.10691593418959	0.0986975912966606	0.110190546572268	0.100554347136691	0.12128328656076	0.135730285001246	0.0565994425103407
aDC	0.0358407860359481	0.0927015591568112	0.150861664837055	0.112206660039004	0.0801270079217091	0.0855440454614301	0.0969420743686647	0.101942063260293	0.118518009513606	0.116662464719385	0.144188170538016	0.136526739866065	0.117139840961543	0.201675932651033	0.105595350911999	0.103745427238206	0.0926182218772972	0.10954859771391	0.159081662769672	0.100921767999002	0.119832389525924	0.12881930651384	0.0799229368155819	0.0369917120225473	0.0687339590206296	0.138731078693675	0.0871298848854335	0.0826332300447753	0.171468055128946	0.153449388889414	0.124872707308146	0.152263833562592	0.179043773775718	0.110328620580803	0.0616533355535019	0.0869164128218452	0.108004473612208	0.145679710918722	0.0530653107274547	0.0868680502075082	0.17875779585907	0.200722479319258	0.204702574505748	0.0612483331030613	0.0609860815868365	0.0912428547031475	0.0902746354117103	0.0938409798704842	0.0712989479474844	0.0676581465363748	0.127894144990797	0.0634285235933936	0.0313617790601189	-0.0109809324317668	0.134745683995763	0.101460029414943	0.0936357104531196	0.172109616894929	0.111183094953487	0.111406873233633	0.0484369195647287	0.0647968878831373	0.0677844330737618	0.123073751752573	0.103628304940393	0.105943249756233	0.0749635165890216	0.11709325020636	0.0752002408813895	0.0642334338152417	0.102288614027714	0.092056548771527	0.0498893945144753	0.103639052792007	0.137561315472198	0.0495018850094113	0.110331718225801	0.0691170553263167	0.081496153743449	0.152635567035422	0.0191094876779223	-0.0386943807862264	-0.0183926648433212	0.0141255284753964	-0.0182132085134504	0.0450012481435508	-0.0365861295941407	-0.0171608765285557	-0.0404003968910693	-0.0283406761426869	0.0254889910934096	0.00683463681843645	0.0527967037554969	-0.00551784315885825	0.00350220416495607	-0.0606740278758812	-0.00334258392008024	-0.0571379351422645	0.00783061606778688	0.0452380135583645	-0.0155954307787573	0.102975759620272	0.0200012562526045	0.000801106065481391	0.0645945352134553	0.0449685359805199	0.0746426046369056	0.0894531313422981	0.112285759148148	0.055764964556754	0.108871648420363	0.0592118673845697	0.0935903983907136	0.130464540711757	0.038690688483318	0.0730500586226483	0.0136155270600176	0.0811840550262057	0.0867851621316342	0.080843953587533	0.121901779216333	0.0699093881710374	0.0560341762708935	0.0566515232367735
Chondrocytes	0.173123517170849	0.201151416984388	0.235767376115747	0.140641515102015	0.145960098403668	0.1094194156844	0.239269011236513	0.151449529687756	0.167158811454312	0.137711810393599	-0.00223145172708808	0.0221693721129565	0.0341737446094346	0.0114647057859213	-0.0874810701190683	0.00522510206754267	-0.0652661177274914	-0.00106567080460366	0.0591247334661694	-0.0482800607325597	0.000231409238663927	0.0335143984992738	0.0196746708019053	0.00553139524868997	0.022742124660829	-0.00529022195633232	0.0688240834085646	0.0228224507122726	0.0177794666160623	0.0405820482848642	0.00466104101424289	0.0972175478626378	0.0600483685775974	0.00581270540351665	0.0284383847128836	0.0572172994215073	0.0948000967672013	0.129364298931253	0.0316958485085386	-0.0117663162779408	0.0707486802780437	0.016068849194569	0.150298104842582	0.0414421589255578	0.0246046646905586	0.090014973067474	0.0176100879537174	-0.0140458888337551	0.0370230541193102	0.0506774944058073	0.0349215161360674	0.067324365534369	0.0430129996783984	0.0848178856860682	0.0539217082500234	0.0938932682951233	0.124268569138844	0.181033732560939	0.171093837786139	0.141873787293269	0.00913628929303182	0.00117695271567657	-0.00903167624556532	0.0460719245822888	0.0304012305358532	-0.0131085519448653	-0.00763145706407018	0.0743526245385778	0.0693281509769794	-0.0303611218212707	0.0398028551403094	0.0627921442125314	0.0580657096946559	0.113042787161437	0.0421095030610004	0.0610150878129987	0.0838447617162724	0.0990379223440845	0.0830286909490244	0.20021293837563	0.0369688588179925	0.0182041052741269	0.0123816119562389	0.00960660836667031	0.0710363650193253	0.00756152253852331	-0.00642353375762342	-0.0541562329882751	0.0226647447270463	0.00356932588115717	0.0325429632687303	0.0344133807572272	0.012645490874213	-0.026996306382406	-0.0293598083874521	-0.00323889303856284	-0.0777064924443217	0.00471285702735259	-0.0171564763890869	-0.0171936667537984	-0.0550585211553793	-0.049573117853856	0.101371774736635	0.0762521487110231	0.160731941770242	0.162864116832491	0.186804012085141	0.163637938965283	0.0740133481537006	0.0437608044145978	0.0307040231921919	0.075517062975528	0.136677663788261	0.153868724204791	0.124988632615959	0.103878951310264	0.0506501142363844	0.0662568025192016	0.00191875406628693	0.112034740813372	0.117107514059852	0.155995293009356	0.00924300685615428	0.0252740487023956
Myocytes	0.110478519642818	0.127138925754383	0.0826756297208986	0.0892313510941286	0.097813343276751	0.0948669012775444	0.108338635595269	0.0932040067426966	0.0314010879539745	0.0464826344673459	0.030754634967497	0.0174916663659086	0.0595144006772606	0.0522304977358167	0.026965586269001	0.0885630659664189	-0.00564560446961728	0.0512787598900989	0.057086408367656	0.125272524919743	0.0890346788292366	0.0535600530534195	0.0639743176164486	0.0761468547509602	0.0694071628089717	0.0896738550349595	0.0980546032657491	0.0549324542583127	0.0316612359389592	0.106373003913736	0.0367370448320688	0.104972652342801	0.0962958042668982	0.104796617354345	0.0807236527734458	0.0944230568887653	0.0482589415249895	0.0755426009784511	0.044299442828283	-0.0175569126840205	0.0576888558841915	0.0645597842868933	0.0574647433778693	0.0336595471700368	0.0414628942721812	0.0106569067130686	0.0353046933409053	0.0259790903975083	0.032332341036063	0.0225877310775331	0.0533047602465985	0.0100713227816746	0.00744709822190389	0.0414991903834944	0.0871849693054206	0.0584249495539399	0.120285904060501	0.0739358074373737	0.0608490107686332	0.0690774079659799	0.0628856714392585	0.0395100135462342	0.0394730176780632	0.0640999101383626	0.0697584138693223	0.0776899808203946	0.0865673092256673	0.0547796702911951	0.122262048865341	0.0841350898148186	0.0830047519720052	0.0879843605718599	0.0637078671609749	0.082565492591358	0.0677473873698811	0.101812904030186	0.0420660902854091	0.0855773426929753	0.134340421866704	0.138612211746392	0.0950715952380278	0.099079624530528	0.0804910742489134	0.076853633344232	0.064015420555175	0.0440301895306937	0.0916795474855054	0.0837124599180155	0.133855855867548	0.0769351487268901	0.0917724083693544	0.038013813796357	0.0709936875437018	0.101881226367496	0.0773592380863912	0.0692684349836649	0.0760195016717692	0.0801538474785541	0.122882837396129	0.0802612657955521	0.0730222351389943	0.101485486566795	0.012929624645703	0.092231304606524	0.0612770154358063	0.082983779827816	0.0444135860388962	0.0517144518921361	0.0921155588851285	0.0480438801710668	0.0561209364821467	0.0679996249352241	0.0859485000909581	0.0672028264885024	0.0977857550958879	0.0838889068780125	0.0528114641568201	0.096845107294946	0.100024146789896	0.0707178084124289	0.0741698403844794	0.0818262739897949	0.0416531812923301	0.015534266058348
mv Endothelial cells	-0.00583333107996193	0.0269789523765609	0.0504454788976795	0.00646655753247189	0.075063466294993	0.0407884762226445	0.045403608092104	0.0477409800805784	0.0214723281789118	0.0515609534510511	0.0668719153501388	0.0739019579566428	0.0633287447021944	0.0435647721678536	0.0460567545357998	0.0928556218865221	0.0615149876369836	0.0989863753063672	0.0903989189964923	0.139391452384561	0.0998189159473335	0.112123548244513	0.0964244518748231	0.0645081101231145	0.0744295057877699	0.0701770473794799	0.0671569000494449	0.0728234039513744	0.0693216314375717	0.0806329719599373	0.08062653582926	0.0751834380668674	0.0885988483056306	0.0985293042380022	0.127975666942496	0.0910799241023475	0.0517254536109568	0.0707978807757879	0.118356344312065	0.100984438837345	0.0809478947092907	0.0309429625873915	0.0439874368775259	0.0517731319245628	0.013777410371001	0.00849130356589355	0.0607375134784162	0.0312614245185649	0.0829606985712195	0.0502329635804475	0.0518911318845111	0.0506879351287264	0.06518665123071	0.051093260739672	0.0463278270647194	0.0938034208438117	0.0610806155676545	0.0394538450459635	0.059696105146215	0.0324146860635441	0.0899605886505591	0.0828134208003123	0.0475604133861909	0.0939747032253118	0.103768000508368	0.07016524351572	0.0629842363749916	0.0448605743399898	0.0757246325372626	0.0303950520431022	0.0760996255204782	0.0190504644791151	0.0404300715452111	0.0712754309451813	0.0674122711632737	0.058657571950813	0.0879175948739635	0.0905174404261777	0.104243652396781	0.0937059755476325	0.0884191612861837	0.0670673433616834	0.0641523109377434	0.064667587092501	0.0591184889498392	0.07243629396061	0.10393314529253	0.0826480756064639	0.111555625700526	0.0888357549873888	0.0772263108161035	0.060411039842035	0.0643412227196999	0.0589486690950795	0.0588379030266256	0.053741874656709	0.0480341345177372	0.0351665674763423	0.120366125048602	0.0618859988519247	0.0807073376878361	0.083104991269462	0.110283082094536	0.0636170914411729	0.0563534676914098	0.0556731289165599	0.0348971553071968	0.0370576985380793	0.0850865856308449	0.0575706220210129	0.0503962903225904	0.0437801572542127	0.047820761143299	0.0634265548999165	0.0506752803736689	0.0860877045567738	0.0950403369188563	0.0740401550286435	0.0503139457671025	0.0527670407605272	0.0788644506048445	0.0747134656110923	0.0575732980330531	0.0161720056825388
Epithelial cells	-0.30445556265671	-0.266832072001526	-0.28810038141336	-0.313229103829997	-0.159275813753543	-0.0850087077877794	-0.198510391315871	-0.239290617917767	-0.161221602653184	-0.19394826330018	-0.0190487179974807	0.108447083053356	-0.23209318753755	-0.179907957723796	-0.158941537127895	-0.158556017272007	-0.081571777239602	0.00670471455166807	0.0236678030323563	0.050067714032581	-0.0627703307008347	-0.0889073887487292	0.0216427138180018	-0.0723444015779658	0.0594330117119932	-0.0161076792557355	0.103369420727317	-0.0187708937993853	0.170691594765533	0.259513469900162	0.219335645069841	0.151147875535893	0.14115508987834	0.193570983121135	0.0450139047502623	0.107904313065031	-0.00527974552049114	0.0621634963138774	0.150345580348755	0.0432929284005447	-0.285901456143008	-0.240437847847384	-0.0872518134827233	-0.28715096571521	-0.336854279675054	-0.142033130453849	-0.172874506693972	-0.100564224848718	0.0274496414161851	0.0477347994852033	-0.0226125365335457	-0.104207091657191	-0.148501133901715	-0.140480360923978	-0.222956901003504	-0.268363439900852	-0.25237090595227	0.0749283995825058	-0.171637045476723	-0.135365693694738	-0.179494047536005	-0.196206512848181	-0.0636187740541496	-0.107866235638425	0.0258313208721684	0.0442903392496351	0.0244744550960166	0.0308861809083036	-0.0229637566332652	0.0553798181153648	-0.0833660002698611	-0.105782534449908	-0.159424894007326	-0.17732983578357	-0.0697792137386556	-0.16221462520442	-0.167901889153527	-0.180857674680294	0.0111226667306601	-0.0457328990577679	-0.204041197303622	-0.284407952926856	-0.261782778950496	-0.162990941457672	-0.241416849171668	-0.327696221300692	-0.285419604744442	-0.23790648835224	-0.21035802319649	-0.187090711576441	0.0305443999720941	-0.171194693598802	-0.15071522895352	-0.0659339922881229	-0.160034935345903	-0.135174618077082	-0.104842981511202	-0.189741341038094	-0.103812784875775	-0.0572606280916563	0.0213826700594176	-0.0344029888739719	0.200486312646851	0.0603500008790821	-0.221560619804354	-0.18544894070123	-0.286123549564013	-0.232312066251553	-0.0103237221566723	-0.0281277499507564	0.0382607677512042	-0.0503954035985058	-0.208929135673588	0.0719119936387859	-0.127575707533277	-0.000513109940479892	-0.113169615528571	-0.240494935982933	-0.104386491820471	-0.0344246571270769	-0.135319406568331	-0.186801678988426	-0.258323515643731	-0.107754875911983
Neurons	0.201422697475289	0.133794213077046	0.0515431028080807	0.183328114115593	0.0643190393991013	0.11816514490556	0.143276252429537	0.142688550324496	0.175025025888428	0.151720200854606	-0.0101318773800792	-0.0277550459222658	0.0182954509392389	-0.0284001900717144	-0.0234836692007494	0.0108772889253695	0.0124479247419241	0.0674996086610868	-0.0627764137529618	0.0328427867415317	-0.0464036757172673	-0.00150620569085623	0.0253573631026679	-0.0341703538357206	0.017296496154801	-0.0113798092459949	0.0953431304459469	-0.0312156217713142	0.00342102972119191	0.0688360025945235	-0.00537233857822567	0.0441383312555767	0.0114639505345351	-0.0394601235041546	0.0362367383837052	-0.0171398482502159	0.0285083981577766	0.0200657454945808	0.0623848154049903	0.0580964616984798	-0.00789069782876171	0.0582136823505486	0.0351558705377132	0.0367340451331329	0.0398612969035753	0.00143369151269871	0.182119802348103	0.060965796624482	-0.00955589755967995	0.00900641423331241	0.0180259665015263	0.0367030803589249	0.0936489102412801	0.15684831587528	0.0293876493042059	0.0920341412684248	0.0401476749320883	0.0269273725667404	0.02668726458496	0.00511206255288063	0.0753866399112341	0.0686422574214682	-0.0208498095747306	0.0600322173698736	0.0140649348786265	0.0101178982249928	0.0671253878578094	0.0311913211193343	-0.00340427071195232	0.0331405344402514	-0.0356644333749237	0.0729543131828987	0.0269798321338124	-0.0379488492151969	0.0399335608276444	0.034753834439079	0.00677365558548816	0.0351075508223715	0.0125427898893033	-0.0125214067325659	0.0103374643025607	0.0515120838792125	0.0777942302213383	0.0280413059067935	0.157631986374517	0.0658065028482653	0.191170747044869	0.121875966952827	0.0797606016376287	0.0965358657777212	0.0109651810169009	0.0246974068476757	0.0742199658049505	-0.00214017093132612	-0.0179404325874511	0.00794703219288119	0.0456503162556641	0.0212057434551525	0.0225433939081962	-0.0710154385069368	0.0461941344787892	0.0165126139938789	0.138377643414779	0.104754849655658	0.196007789730374	0.194261312543707	0.14184038899831	0.127521048252265	0.00548466979846033	0.0233505473383581	0.0684264374142273	0.129875548384084	0.0270588046378918	0.0687113225238819	0.145193761790089	0.0827193390453168	-0.0097217626634835	0.00381693466792926	0.0765065142225842	0.0190068107076637	0.0475371436463378	0.0414869254554866	0.0313909673590353	0.0925108303040056
CD4+ Tem	-0.00689384628065859	0.00818786395576613	0.0775349385842727	0.046881962177865	0.0702218146730465	0.058544808369272	0.0420363026505177	0.0464359634003663	0.0297224204169159	0.0599226361399739	0.121381705037125	0.181488966153219	0.0909261435066813	0.0853588902412217	0.105874015468634	0.120002282670403	0.0750201480551893	0.105206308012786	0.114331150615678	0.0613400639261879	0.0650052086373995	0.0625708182161937	0.128992862741042	0.097730113480423	0.0643538958172753	0.0546898189556751	0.120094300699621	0.0869265701717515	0.121727268408731	0.121124330954247	0.0947329679491469	0.0935281529438248	0.0600126371730905	0.0877113317732405	0.127646749761505	0.131070119884543	0.0631812942389199	0.0492115618578206	0.137802658863828	0.123319529506583	0.0643798648759997	0.0568147163146649	0.0833951932063913	0.0196681714943472	0.0517308012873031	0.0527892314862903	0.0582072623896118	0.049231594385034	0.079430525492996	0.104198802474276	0.0763069113347368	0.0464541165798167	0.0324050584382364	0.033317973803613	0.0949999219821869	0.100279154372506	0.0576694010135277	0.0568540896313386	0.0445276110070981	0.0307712774018271	0.060024957767618	0.0489133018882117	0.0686844921020747	0.125516491685691	0.101917869060437	0.0988504279433714	0.0812564194853652	0.102731001292076	0.050594997780254	0.0278718235165796	0.0372949896268211	0.0340388721279813	0.0624204491779926	0.0910118095109532	0.0636849875362993	0.0704531001142146	0.081904774007235	0.0783141221102815	0.082508590352274	0.0960230839277744	0.0915898967730044	0.0639425092173457	0.0946993710320463	0.0586343644327197	0.0625606264073535	0.0793355551832459	0.06655622694566	0.0771148146956467	0.0438669015049822	0.0496985227284207	0.07269062443237	0.0488781219507578	0.0654796872646503	0.0456674712145478	0.101669596207547	0.0576384797650129	0.0542676037046369	0.0304813777562187	0.0924004369612171	0.0840879905569704	0.105879874366676	0.122210109305681	0.0928863570936307	0.064104404293011	0.0467530335371359	0.0568968501220355	0.0161759716322167	0.042645590811185	0.0628722086895653	0.0612868111824906	0.0884750623030602	0.118293314950784	0.0881757332525958	0.0828457819688136	0.0217770793630181	0.0406712270302632	0.0564864747930683	-0.000494304915068375	0.0408696736500252	0.0792766723755844	0.0417423422285682	0.0719180735845129	0.052968839387016	0.0573797413715289
Osteoblast	0.0527930934085874	0.107278406078001	0.0896476634170435	0.0110830046312542	0.0570347009803257	0.040636657785635	0.0791739211903671	0.0826614682825427	0.0549415305259663	0.066950871610276	-0.00471448507007835	0.00646240117711964	-0.0180801388045103	-0.00332158432002278	-0.0399316960573418	0.0246075414418419	0.0104852886810221	0.0289651151878194	-0.00298052162931756	0.0510262572007232	0.00592238919058958	0.0546219430726129	0.00935687089053042	0.00669713830561591	0.0536097961720725	0.0702524921423136	0.043996318652629	0.0354645639491093	0.0660224351940275	0.0997785368340746	0.0324425448862553	0.087068833254644	0.0808201693977081	0.0362456191844282	0.0747287671702835	-0.00496761553782735	0.0358574111330891	0.0793347688117965	0.0584159658820641	0.033121129733023	0.0429213135955503	0.0306120622764485	-0.0131517015033133	0.0171723301660659	0.0200328897304357	-0.0282833862361695	0.031744070481857	0.0202925648873798	0.00257873246556482	0.0382840775928466	0.042119704553866	0.0461550735176055	0.0365002799684186	0.032079226052082	0.0276252766405059	0.0523962204675241	0.0522782528712107	0.0752597118042723	0.104825238728332	0.0377094340059037	0.0281307435210019	0.0533726753147417	0.00515465396210512	0.0188929911434287	0.0635369633018775	0.0395928797068154	0.080383907416927	0.0747655680208891	0.0314511780303792	-0.0127470244491684	0.0796597992567595	0.000789966949567952	-0.00375798117842803	0.0464402266586269	0.0230262176591265	-0.00852780730673909	0.0412112880433303	0.0552884164711208	0.0739763462276348	0.113084141203267	0.00172158552227433	0.0123170788876227	0.00530995189141736	-0.0356857307278433	-0.00364705404591979	0.0327347381318	0.0124283557321955	0.0109844630665887	0.0461653630630736	0.0505587479359144	-0.00604280018167313	0.0371234911360872	0.0253747464926539	0.0886698534889947	-0.00695747327203331	0.0117294940251443	0.0218813400680822	-0.0011189659117825	0.0644769459401268	0.0324547757518762	0.0391677091134929	0.0446706149365813	0.0790069234322524	0.0809247719136044	0.0891944003805524	0.092415617971395	0.0522240719810001	0.0546234433560801	0.0877906532566142	0.0898695997035589	0.0179574448808435	0.0130143303324053	0.0344907616915661	0.0830896840286537	0.09528968220891	0.0505834780912236	0.0642577562126357	0.0152279853080498	-0.000834084781171946	0.0633212780005363	-0.0164461222137175	0.0576437567383736	0.0453989952844488	0.0263572310715848
